user_id,age,gender,weight_kg,height_cm,goal,activity_level,join_date
U028244,24,female,91.6,191.0,muscle_gain,active,2023-04-01
U028245,53,female,87.1,167.0,weight_loss,light,2022-07-13
U028246,42,male,95.4,169.0,maintenance,moderate,2022-08-16
U028247,37,male,109.7,161.0,weight_loss,moderate,2022-11-10
U028248,34,male,72.3,178.0,muscle_gain,light,2023-01-13
U028249,53,female,73.4,167.0,weight_loss,light,2023-06-06
U028250,43,female,92.9,173.0,muscle_gain,sedentary,2023-11-17
U028251,36,male,101.4,157.0,weight_loss,active,2023-06-11
U028252,54,female,65.4,159.0,weight_loss,sedentary,2022-09-22
U028253,20,female,102.0,191.0,maintenance,sedentary,2023-05-17
U028254,60,male,104.3,164.0,muscle_gain,light,2022-10-23
U028255,45,female,76.7,174.0,weight_loss,moderate,2022-11-10
U028256,39,female,69.7,170.0,maintenance,active,2023-04-25
U028257,64,male,77.0,161.0,weight_loss,light,2023-10-10
U028258,36,male,65.3,188.0,maintenance,,2022-10-15
U028259,63,male,58.3,188.0,weight_loss,moderate,2023-03-15
U028260,33,female,98.8,169.0,weight_loss,active,2022-10-31
U028261,23,female,86.3,159.0,weight_loss,moderate,2022-10-13
U028262,54,female,82.2,164.0,weight_loss,sedentary,2023-05-10
U028263,48,male,66.8,162.0,muscle_gain,moderate,2023-08-16
U028264,51,female,85.4,175.0,weight_loss,sedentary,2023-09-08
U028265,48,male,77.1,161.0,maintenance,moderate,2023-08-27
U028266,28,female,82.8,194.0,maintenance,sedentary,2023-01-19
U028267,53,female,60.0,163.0,maintenance,sedentary,2023-01-10
U028268,23,female,105.8,183.0,weight_loss,active,2023-03-30
U028269,44,female,97.0,174.0,weight_loss,active,2022-11-01
U028270,24,female,95.8,171.0,weight_loss,light,2023-02-05
U028271,49,female,87.0,193.0,weight_loss,sedentary,2022-11-15
U028272,25,female,67.5,176.0,maintenance,,2022-12-10
U028273,50,male,60.7,161.0,weight_loss,light,2023-10-29
U028274,64,female,74.9,182.0,maintenance,moderate,2022-07-21
U028275,61,male,77.7,160.0,weight_loss,sedentary,2022-07-12
U028276,32,female,96.9,171.0,weight_loss,moderate,2022-11-16
U028277,44,male,63.1,156.0,weight_loss,moderate,2023-08-08
U028278,47,male,99.9,191.0,weight_loss,sedentary,2022-10-01
U028279,39,male,79.4,162.0,weight_loss,moderate,2022-12-31
U028280,64,female,99.0,161.0,muscle_gain,sedentary,2022-08-11
U028281,46,male,82.2,170.0,weight_loss,moderate,2022-08-22
U028282,58,male,57.8,156.0,weight_loss,light,2022-10-29
U028283,47,male,88.4,176.0,muscle_gain,light,2023-03-24
U028284,19,female,78.5,161.0,weight_loss,active,2023-02-20
U028285,32,male,80.3,180.0,muscle_gain,light,2022-11-03
U028286,64,male,98.0,188.0,weight_loss,light,2023-04-12
U028287,44,male,67.2,193.0,muscle_gain,moderate,2023-05-18
U028288,24,male,56.4,166.0,maintenance,moderate,2023-06-21
U028289,44,female,70.7,189.0,maintenance,moderate,2023-01-08
U028290,38,male,63.5,156.0,muscle_gain,moderate,2023-05-28
U028291,30,male,73.9,183.0,weight_loss,sedentary,2023-08-23
U028292,34,male,66.4,174.0,muscle_gain,light,2022-08-29
U028293,28,male,60.3,173.0,weight_loss,light,2023-11-11
U028294,27,male,100.5,191.0,maintenance,,2023-11-14
U028295,50,female,66.5,180.0,weight_loss,light,2023-04-15
U028296,31,male,75.0,191.0,muscle_gain,moderate,2023-08-28
U028297,54,female,55.1,167.0,maintenance,sedentary,2023-12-01
U028298,25,male,97.4,177.0,weight_loss,light,2023-02-13
U028299,50,male,80.5,179.0,maintenance,sedentary,2023-06-04
U028300,24,female,102.6,177.0,muscle_gain,light,2023-11-24
U028301,51,female,57.9,157.0,muscle_gain,active,2022-07-15
U028302,24,female,64.0,168.0,muscle_gain,moderate,2022-12-27
U028303,24,male,69.2,169.0,muscle_gain,moderate,2022-08-11
U028304,58,female,103.8,189.0,maintenance,light,2023-05-26
U028305,53,female,74.5,168.0,weight_loss,light,2023-01-04
U028306,24,male,65.3,171.0,weight_loss,active,2023-06-12
U028307,37,male,99.1,160.0,weight_loss,moderate,2023-05-04
U028308,35,male,71.6,174.0,weight_loss,light,2022-11-14
U028309,62,male,74.2,164.0,maintenance,light,2022-09-30
U028310,60,female,91.0,168.0,weight_loss,light,2023-11-29
U028311,58,female,76.1,181.0,weight_loss,sedentary,2022-07-24
U028312,31,female,55.9,158.0,maintenance,sedentary,2023-06-24
U028313,57,male,109.4,173.0,maintenance,sedentary,2022-09-17
U028314,31,male,68.1,156.0,weight_loss,sedentary,2023-04-09
U028315,38,male,68.4,194.0,muscle_gain,light,2023-10-20
U028316,44,male,62.4,181.0,weight_loss,,2023-09-25
U028317,63,female,63.7,178.0,muscle_gain,light,2022-09-27
U028318,43,female,82.6,158.0,muscle_gain,light,2023-10-14
U028319,44,male,106.7,156.0,muscle_gain,sedentary,2023-02-01
U028320,41,male,93.3,176.0,weight_loss,sedentary,2023-03-11
U028321,22,male,91.2,175.0,muscle_gain,light,2023-02-18
U028322,59,male,74.9,168.0,weight_loss,light,2022-11-05
U028323,55,female,99.7,174.0,weight_loss,light,2023-10-04
U028324,45,male,81.0,188.0,weight_loss,active,2023-02-02
U028325,59,female,80.2,174.0,muscle_gain,light,2023-09-24
U028326,60,male,109.7,187.0,weight_loss,sedentary,2023-04-04
U028327,49,male,88.5,163.0,muscle_gain,light,2023-03-24
U028328,41,male,102.7,192.0,weight_loss,active,2023-02-22
U028329,23,male,83.9,167.0,weight_loss,light,2022-07-10
U028330,27,male,63.9,,muscle_gain,moderate,2023-02-23
U028331,63,male,109.3,194.0,weight_loss,light,2022-11-26
U028332,20,male,91.1,159.0,weight_loss,light,2022-11-08
U028333,24,male,63.2,187.0,muscle_gain,moderate,2023-06-11
U028334,46,female,95.7,155.0,weight_loss,light,2023-10-02
U028335,51,male,79.2,181.0,weight_loss,light,2023-01-17
U028336,24,male,100.2,193.0,muscle_gain,moderate,2022-10-13
U028337,34,male,70.2,160.0,muscle_gain,moderate,2023-11-16
U028338,30,female,106.8,158.0,weight_loss,moderate,2022-10-26
U028339,38,female,71.3,194.0,weight_loss,sedentary,2022-10-01
U028340,48,male,109.9,163.0,weight_loss,active,2023-01-10
U028341,26,male,93.5,180.0,maintenance,light,2023-06-23
U028342,62,female,108.4,156.0,maintenance,sedentary,2023-07-30
U028343,64,female,94.8,178.0,weight_loss,active,2023-06-26
U028344,30,female,96.5,159.0,weight_loss,moderate,2023-03-03
U028345,34,male,61.7,155.0,muscle_gain,active,2022-10-08
U028346,25,male,55.8,189.0,maintenance,active,2023-04-29
U028347,26,female,59.8,161.0,muscle_gain,light,2023-07-05
U028348,26,female,79.1,158.0,weight_loss,moderate,2023-11-13
U028349,57,male,77.1,192.0,muscle_gain,light,2022-09-19
U028350,47,male,65.1,175.0,weight_loss,active,2023-10-09
U028351,24,male,57.4,163.0,weight_loss,sedentary,2023-11-04
U028352,34,male,93.1,180.0,muscle_gain,moderate,2022-08-09
U028353,56,female,65.9,155.0,muscle_gain,active,2023-07-02
U028354,55,male,108.8,174.0,muscle_gain,moderate,2022-12-27
U028355,22,male,60.7,165.0,weight_loss,moderate,2022-07-27
U028356,34,female,75.0,186.0,weight_loss,light,2023-09-23
U028357,57,male,81.3,167.0,muscle_gain,,2022-12-11
U028358,18,female,67.0,182.0,weight_loss,moderate,2023-07-23
U028359,33,female,82.7,164.0,maintenance,light,2022-10-11
U028360,34,male,61.8,156.0,muscle_gain,light,2023-05-22
U028361,47,male,55.1,159.0,weight_loss,moderate,2023-09-15
U028362,48,female,93.4,161.0,muscle_gain,light,2023-07-12
U028363,52,female,100.9,187.0,muscle_gain,moderate,2023-06-11
U028364,62,male,86.6,161.0,weight_loss,light,2022-09-23
U028365,25,male,67.6,156.0,muscle_gain,light,2023-05-06
U028366,47,male,76.7,168.0,weight_loss,light,2022-07-18
U028367,56,female,89.4,175.0,muscle_gain,active,2023-10-25
U028368,38,male,56.8,172.0,weight_loss,light,2022-07-21
U028369,32,female,60.2,168.0,weight_loss,active,2023-03-06
U028370,51,male,107.7,167.0,maintenance,active,2023-05-30
U028371,44,female,92.3,173.0,weight_loss,light,2023-10-25
U028372,19,female,93.3,175.0,maintenance,moderate,2023-03-22
U028373,27,female,60.6,184.0,maintenance,active,2023-06-28
U028374,22,male,67.8,189.0,weight_loss,active,2022-11-19
U028375,44,male,76.5,186.0,weight_loss,light,2023-07-02
U028376,21,female,66.3,172.0,weight_loss,moderate,2023-05-08
U028377,64,male,99.5,161.0,muscle_gain,active,2023-11-21
U028378,30,female,88.4,166.0,weight_loss,moderate,2023-11-19
U028379,34,female,65.8,164.0,muscle_gain,sedentary,2022-07-18
U028380,38,female,97.4,192.0,weight_loss,sedentary,2023-07-10
U028381,40,female,84.7,157.0,muscle_gain,sedentary,2023-06-18
U028382,50,male,66.4,163.0,muscle_gain,light,2023-08-30
U028383,32,male,101.4,161.0,maintenance,light,2022-12-03
U028384,31,male,66.5,180.0,weight_loss,light,2023-10-16
U028385,26,male,93.0,172.0,weight_loss,moderate,2022-09-13
U028386,61,female,77.0,193.0,muscle_gain,moderate,2023-09-23
U028387,54,female,96.2,172.0,weight_loss,light,2022-08-13
U028388,47,female,78.3,172.0,muscle_gain,moderate,2023-03-09
U028389,46,male,70.8,175.0,weight_loss,active,2023-01-28
U028390,40,male,107.9,169.0,weight_loss,light,2023-01-30
U028391,51,male,96.7,160.0,maintenance,active,2022-09-22
U028392,24,female,100.5,172.0,weight_loss,moderate,2023-10-12
U028393,26,male,72.2,177.0,muscle_gain,sedentary,2023-05-31
U028394,21,male,74.1,186.0,maintenance,active,2023-10-05
U028395,19,male,64.5,189.0,muscle_gain,light,2023-10-15
U028396,44,male,79.6,189.0,weight_loss,moderate,2022-07-21
U028397,50,female,109.8,,muscle_gain,active,2023-07-20
U028398,49,male,87.4,178.0,weight_loss,moderate,2022-11-04
U028399,61,female,94.8,180.0,weight_loss,light,2023-06-15
U028400,62,female,95.6,180.0,weight_loss,active,2023-06-23
U028401,63,female,66.2,158.0,weight_loss,moderate,2022-09-04
U028402,54,male,58.1,176.0,weight_loss,,2023-09-30
U028403,44,female,61.7,170.0,muscle_gain,moderate,2023-08-31
U028404,45,female,94.6,184.0,maintenance,light,2023-02-10
U028405,20,male,80.1,156.0,weight_loss,sedentary,2023-08-16
U028406,53,female,104.8,191.0,maintenance,moderate,2023-02-07
U028407,60,female,75.2,172.0,weight_loss,light,2022-10-19
U028408,25,male,60.6,173.0,weight_loss,moderate,2023-10-23
U028409,61,male,108.3,184.0,weight_loss,sedentary,2023-08-06
U028410,58,male,77.0,163.0,muscle_gain,moderate,2023-11-07
U028411,54,male,101.7,185.0,weight_loss,active,2023-07-14
U028412,62,male,57.5,172.0,weight_loss,light,2023-06-26
U028413,55,male,74.8,159.0,maintenance,light,2022-09-28
U028414,39,male,87.7,164.0,weight_loss,sedentary,2022-11-08
U028415,31,female,83.8,192.0,weight_loss,active,2023-02-24
U028416,32,male,95.0,176.0,maintenance,light,2022-11-11
U028417,63,male,103.6,194.0,weight_loss,moderate,2023-02-28
U028418,21,female,96.7,170.0,muscle_gain,moderate,2022-08-22
U028419,35,female,72.1,177.0,muscle_gain,light,2022-09-19
U028420,18,male,108.3,184.0,maintenance,light,2023-10-23
U028421,29,female,105.5,164.0,maintenance,sedentary,2022-10-13
U028422,58,male,89.7,165.0,weight_loss,sedentary,2022-12-03
U028423,59,female,83.0,182.0,weight_loss,sedentary,2023-02-24
U028424,34,male,83.4,184.0,muscle_gain,sedentary,2022-08-11
U028425,36,female,95.4,191.0,muscle_gain,sedentary,2023-02-10
U028426,53,male,81.6,179.0,weight_loss,light,2022-09-13
U028427,24,female,109.3,181.0,weight_loss,moderate,2022-12-14
U028428,26,female,94.1,162.0,maintenance,sedentary,2023-02-26
U028429,25,female,68.1,164.0,weight_loss,light,2023-07-03
U028430,42,female,91.2,192.0,weight_loss,light,2022-08-25
U028431,24,male,81.6,188.0,weight_loss,light,2023-02-23
U028432,59,male,63.8,183.0,weight_loss,active,2022-12-31
U028433,25,female,83.5,171.0,weight_loss,light,2023-07-03
U028434,41,female,102.2,181.0,weight_loss,moderate,2023-10-12
U028435,34,female,56.4,177.0,muscle_gain,light,2022-08-31
U028436,29,female,101.8,,weight_loss,light,2023-05-10
U028437,63,male,92.7,192.0,weight_loss,active,2022-11-12
U028438,48,male,94.9,164.0,weight_loss,active,2022-08-13
U028439,29,male,104.1,170.0,weight_loss,moderate,2023-11-12
U028440,19,male,106.9,160.0,maintenance,moderate,2023-06-26
U028441,29,male,71.2,155.0,muscle_gain,active,2022-08-19
U028442,44,male,105.6,179.0,muscle_gain,light,2022-09-09
U028443,63,female,66.9,171.0,maintenance,light,2023-05-01
U028444,24,female,62.9,187.0,weight_loss,sedentary,2023-10-16
U028445,30,female,85.5,186.0,weight_loss,active,2022-12-31
U028446,53,male,106.0,168.0,muscle_gain,active,2023-06-15
U028447,18,male,58.0,158.0,muscle_gain,light,2023-07-18
U028448,52,male,84.0,186.0,maintenance,light,2022-11-18
U028449,47,male,92.3,171.0,muscle_gain,light,2023-11-06
U028450,48,female,96.0,179.0,maintenance,sedentary,2023-09-23
U028451,34,female,82.7,168.0,maintenance,light,2023-10-28
U028452,25,male,86.6,,muscle_gain,sedentary,2023-10-15
U028453,20,male,80.0,165.0,muscle_gain,sedentary,2022-08-04
U028454,27,male,94.8,182.0,maintenance,light,2022-08-06
U028455,51,male,75.9,163.0,muscle_gain,active,2023-02-04
U028456,39,female,70.4,162.0,maintenance,moderate,2023-11-30
U028457,21,female,69.5,184.0,weight_loss,sedentary,2023-10-09
U028458,49,male,90.9,192.0,maintenance,moderate,2022-09-02
U028459,46,female,105.9,170.0,muscle_gain,light,2023-04-02
U028460,63,male,70.1,174.0,maintenance,sedentary,2023-11-11
U028461,28,male,68.7,164.0,maintenance,moderate,2023-04-06
U028462,63,female,94.4,189.0,muscle_gain,moderate,2022-10-14
U028463,30,female,55.5,161.0,muscle_gain,,2023-06-01
U028464,21,female,100.9,164.0,maintenance,moderate,2023-05-09
U028465,19,female,75.9,175.0,weight_loss,light,2023-02-28
U028466,51,female,104.6,184.0,muscle_gain,moderate,2023-10-09
U028467,60,male,94.0,160.0,muscle_gain,sedentary,2023-07-20
U028468,39,male,98.6,188.0,weight_loss,sedentary,2023-09-12
U028469,22,male,64.4,166.0,weight_loss,sedentary,2023-02-03
U028470,26,male,75.0,165.0,muscle_gain,active,2022-08-08
U028471,37,male,70.4,158.0,weight_loss,moderate,2023-02-18
U028472,38,female,94.3,177.0,maintenance,moderate,2022-08-31
U028473,34,male,56.3,187.0,weight_loss,active,2022-10-22
U028474,29,female,89.1,187.0,weight_loss,active,2023-07-29
U028475,45,female,102.7,,weight_loss,moderate,2023-10-22
U028476,35,male,57.4,156.0,weight_loss,light,2023-06-14
U028477,20,male,71.0,157.0,weight_loss,active,2023-09-07
U028478,22,male,66.4,172.0,maintenance,,2023-08-30
U028479,31,female,109.9,189.0,muscle_gain,sedentary,2023-01-04
U028480,43,male,109.2,158.0,weight_loss,sedentary,2022-08-19
U028481,36,female,61.8,162.0,muscle_gain,moderate,2023-02-14
U028482,58,male,65.7,161.0,weight_loss,light,2022-12-09
U028483,34,male,56.3,191.0,weight_loss,light,2022-09-15
U028484,56,male,86.1,180.0,maintenance,sedentary,2023-10-10
U028485,59,female,92.7,165.0,weight_loss,active,2023-01-14
U028486,21,female,91.0,171.0,maintenance,light,2022-10-13
U028487,59,female,69.3,159.0,weight_loss,light,2023-11-24
U028488,52,male,66.2,167.0,weight_loss,active,2023-04-06
U028489,41,male,58.1,174.0,muscle_gain,moderate,2023-08-13
U028490,58,female,89.8,189.0,muscle_gain,active,2022-11-24
U028491,30,male,68.5,172.0,weight_loss,active,2022-12-05
U028492,50,female,59.9,168.0,weight_loss,active,2023-09-29
U028493,32,male,74.5,167.0,maintenance,light,2023-09-07
U028494,32,female,63.2,176.0,muscle_gain,sedentary,2022-11-20
U028495,48,male,82.8,167.0,maintenance,moderate,2022-07-30
U028496,60,female,63.2,159.0,maintenance,,2022-10-08
U028497,45,male,109.4,179.0,weight_loss,light,2022-09-16
U028498,27,female,73.5,169.0,muscle_gain,light,2022-12-18
U028499,24,female,81.1,169.0,weight_loss,sedentary,2023-03-17
U028500,50,female,87.8,169.0,muscle_gain,light,2023-08-02
U028501,24,male,101.8,176.0,weight_loss,active,2022-07-14
U028502,22,female,107.1,190.0,weight_loss,sedentary,2023-05-08
U028503,43,male,75.2,175.0,muscle_gain,active,2023-11-30
U028504,33,female,78.3,171.0,weight_loss,moderate,2022-12-19
U028505,25,female,63.3,167.0,maintenance,active,2023-03-10
U028506,39,female,65.4,184.0,weight_loss,active,2022-09-10
U028507,51,female,94.7,170.0,muscle_gain,light,2023-07-16
U028508,57,male,78.9,170.0,maintenance,sedentary,2023-02-10
U028509,45,male,101.3,189.0,maintenance,moderate,2022-10-22
U028510,63,female,84.1,156.0,muscle_gain,active,2022-11-24
U028511,53,male,70.5,162.0,maintenance,sedentary,2022-10-31
U028512,64,male,92.4,181.0,maintenance,sedentary,2022-09-27
U028513,24,female,81.0,191.0,weight_loss,light,2023-08-28
U028514,57,male,104.0,159.0,maintenance,moderate,2023-03-25
U028515,60,male,75.5,182.0,muscle_gain,active,2023-02-25
U028516,45,male,69.0,159.0,maintenance,light,2023-08-03
U028517,19,male,79.2,177.0,muscle_gain,sedentary,2023-11-02
U028518,26,male,101.7,192.0,weight_loss,active,2023-04-26
U028519,23,female,100.3,164.0,muscle_gain,sedentary,2023-08-16
U028520,18,male,104.1,180.0,weight_loss,light,2023-01-23
U028521,20,male,101.7,161.0,maintenance,sedentary,2022-12-26
U028522,27,female,73.2,172.0,maintenance,light,2023-05-18
U028523,54,female,87.6,173.0,muscle_gain,active,2023-08-26
U028524,61,female,98.7,156.0,weight_loss,sedentary,2022-10-06
U028525,40,male,101.2,,weight_loss,active,2023-03-07
U028526,50,female,77.1,178.0,weight_loss,light,2023-07-06
U028527,26,male,83.2,157.0,maintenance,light,2023-06-09
U028528,30,female,71.0,160.0,muscle_gain,active,2023-09-24
U028529,45,female,93.4,181.0,weight_loss,sedentary,2023-05-09
U028530,24,male,92.0,175.0,weight_loss,moderate,2022-07-22
U028531,43,female,87.5,172.0,weight_loss,light,2023-02-03
U028532,33,female,89.5,187.0,weight_loss,sedentary,2023-05-06
U028533,57,female,104.4,170.0,muscle_gain,active,2022-08-23
U028534,43,male,100.1,175.0,muscle_gain,sedentary,2023-02-09
U028535,56,female,61.9,191.0,weight_loss,light,2023-07-08
U028536,49,male,90.4,156.0,maintenance,active,2023-07-18
U028537,53,male,63.9,156.0,muscle_gain,active,2023-07-28
U028538,59,female,63.2,193.0,weight_loss,light,2023-01-21
U028539,18,female,79.7,157.0,weight_loss,moderate,2022-09-20
U028540,38,female,81.7,170.0,maintenance,moderate,2022-09-03
U028541,30,female,60.7,182.0,maintenance,active,2023-09-30
U028542,43,female,83.1,182.0,weight_loss,moderate,2022-12-06
U028543,62,female,64.7,187.0,muscle_gain,light,2023-05-01
U028544,26,male,85.3,185.0,muscle_gain,moderate,2023-07-25
U028545,54,female,100.8,174.0,maintenance,sedentary,2023-01-05
U028546,40,female,59.7,192.0,weight_loss,sedentary,2023-01-27
U028547,18,male,77.0,165.0,maintenance,sedentary,2023-03-23
U028548,19,female,67.9,190.0,muscle_gain,light,2023-12-02
U028549,60,male,86.6,165.0,weight_loss,sedentary,2022-07-20
U028550,45,male,104.1,193.0,weight_loss,moderate,2023-10-05
U028551,53,male,65.8,160.0,weight_loss,active,2023-05-09
U028552,48,female,92.2,185.0,weight_loss,sedentary,2023-02-03
U028553,58,male,60.1,192.0,weight_loss,,2023-08-27
U028554,22,female,85.0,189.0,muscle_gain,active,2022-11-15
U028555,54,male,92.2,172.0,weight_loss,light,2023-07-26
U028556,42,male,91.9,163.0,weight_loss,active,2022-12-14
U028557,25,male,95.6,182.0,weight_loss,light,2023-09-28
U028558,51,female,78.0,157.0,muscle_gain,light,2023-02-10
U028559,56,female,96.8,177.0,muscle_gain,sedentary,2023-08-30
U028560,49,male,81.0,164.0,weight_loss,moderate,2022-10-12
U028561,28,female,72.8,159.0,muscle_gain,active,2023-01-08
U028562,64,male,72.7,156.0,maintenance,light,2023-02-08
U028563,42,male,64.7,179.0,weight_loss,moderate,2023-10-02
U028564,20,female,94.6,177.0,weight_loss,moderate,2022-07-25
U028565,62,male,63.7,157.0,weight_loss,light,2022-12-24
U028566,49,male,90.0,171.0,weight_loss,light,2023-07-28
U028567,52,female,91.6,187.0,weight_loss,moderate,2023-09-26
U028568,49,male,70.8,182.0,muscle_gain,light,2022-12-03
U028569,51,male,81.9,159.0,weight_loss,moderate,2023-11-12
U028570,54,female,91.9,177.0,muscle_gain,active,2023-08-06
U028571,22,male,55.0,163.0,weight_loss,moderate,2023-07-28
U028572,62,male,70.1,160.0,weight_loss,moderate,2022-11-16
U028573,45,female,75.9,160.0,muscle_gain,sedentary,2023-11-09
U028574,45,male,106.2,,muscle_gain,active,2022-11-23
U028575,25,female,80.5,171.0,weight_loss,light,2023-10-27
U028576,44,female,82.9,167.0,weight_loss,sedentary,2022-12-17
U028577,33,female,91.5,157.0,weight_loss,sedentary,2023-05-14
